timestamp,region,user_id,age,gender,income_level,channel_type,channel_name,channel_id,ad_cost,sales,impressions,reach,grps,brand_awareness,recall_score
2024-04-07 22:00:00,West,user_91,61,M,Medium,Offline,Radio,radio_01,384.8925379551824,1207.7071586909187,49330,18375,68.98407010985036,0.2403498869181754,0.17421227018555852
2024-04-07 23:00:00,East,user_57,41,M,High,Offline,Radio,radio_01,685.1589976303657,181.0343413002906,47308,5475,45.25056697274722,0.8560834313444883,0.7623524815509001
2024-04-08 00:00:00,East,user_86,57,M,High,Offline,Radio,radio_01,418.8828890511121,1443.35631782751,4846,26961,53.530974671560806,0.6103874902352877,0.5918515425080948
2024-04-08 01:00:00,East,user_18,30,M,High,Offline,Radio,radio_01,292.3596236711007,1421.1201594105876,13359,21831,25.34104312422888,0.6894352385869634,0.9582161836710676
2024-04-08 02:00:00,Central,user_16,56,F,High,Offline,Radio,radio_01,429.1751172800294,742.1837604230025,50376,17393,57.419311697439845,0.5676230529539569,0.26482183441459284
2024-04-08 03:00:00,West,user_2,21,Other,Medium,Offline,Radio,radio_01,817.2789737822687,1790.7214240225583,69056,18743,98.01955777639142,0.7843165683438773,0.6454301072683406
2024-04-08 04:00:00,Central,user_13,29,F,High,Offline,Radio,radio_01,968.1545323746263,1029.2532260012986,41832,16035,11.977245645547338,0.22319342353524763,0.29042392111344223
2024-04-08 05:00:00,West,user_45,34,Other,Low,Offline,Radio,radio_01,654.1527189311525,1309.2416538512268,21098,5561,31.97215296812091,0.3878648556940034,0.6526584862546585
2024-04-08 06:00:00,Central,user_80,18,F,Low,Offline,Radio,radio_01,792.9961642099012,458.67803977975876,50962,2358,28.084771321778828,0.5287538494818845,0.7503847321247709
2024-04-08 07:00:00,East,user_72,34,M,Low,Offline,Radio,radio_01,556.1836182469797,863.813653562,89672,25989,28.61218452136206,0.253622531419597,0.7500738963965847
2024-04-08 08:00:00,West,user_43,19,Other,Medium,Offline,Radio,radio_01,643.581984988766,1731.7142035260479,36885,14178,40.97710396871084,0.6941346685286607,0.8335665916143489
2024-04-08 09:00:00,Central,user_72,23,M,High,Offline,Radio,radio_01,988.6823238997318,465.23211788306844,97256,35333,82.72042955069591,0.4755643898389485,0.868195205162485
2024-04-08 10:00:00,West,user_54,61,Other,Low,Offline,Radio,radio_01,466.4979214668159,811.6200363053142,22157,47659,91.7215755466168,0.3908675931877008,0.16954455364045934
2024-04-08 11:00:00,West,user_74,28,Other,Low,Offline,Radio,radio_01,112.94196210648994,670.2492616348534,49372,19850,24.210433308602465,0.2023651927658886,0.4089404413651637
2024-04-08 12:00:00,Central,user_97,60,M,Low,Offline,Radio,radio_01,959.1565719283869,344.66486048632123,20674,13846,56.58024410507071,0.7038812182249676,0.7184102683238252
2024-04-08 13:00:00,Central,user_31,35,M,High,Offline,Radio,radio_01,803.4086348583703,614.9499403486943,33357,48505,65.50540235572063,0.7836665162110033,0.5487276586520909
2024-04-08 14:00:00,West,user_76,57,M,Low,Offline,Radio,radio_01,428.3948494703928,503.9059529716726,13578,7273,54.573610064565266,0.4765283749770489,0.27160835207931233
2024-04-08 15:00:00,West,user_9,42,F,High,Offline,Radio,radio_01,983.2753009416303,1851.0075793995884,3251,29965,46.23725744870736,0.5949525839233558,0.5974386131500282
2024-04-08 16:00:00,East,user_73,56,Other,High,Offline,Radio,radio_01,378.2589628311949,1495.103668858452,80049,10288,23.237673056627596,0.3593806381507189,0.4666920874895294
2024-04-08 17:00:00,West,user_48,45,Other,High,Offline,Radio,radio_01,403.5141862076273,666.3980844765074,38429,32843,51.38083912392766,0.6355383523960931,0.45103444988887464
2024-04-08 18:00:00,East,user_18,63,Other,Medium,Offline,Radio,radio_01,629.2447855304248,1538.511153823284,93641,47362,43.11540863257624,0.20849622082064037,0.8287783456920974
2024-04-08 19:00:00,East,user_94,33,M,Medium,Offline,Radio,radio_01,310.6300168475889,93.17290841604922,47871,37710,80.57851943771561,0.5420507279691309,0.46683850044896313
2024-04-08 20:00:00,East,user_96,29,Other,High,Offline,Radio,radio_01,713.6429108741961,1076.723186003723,87526,9747,77.54241412048454,0.6509438372884846,0.12380905493238176
2024-04-08 21:00:00,West,user_87,58,Other,High,Offline,Radio,radio_01,195.20778875298063,538.1523992826126,26499,46463,17.729874714538717,0.8427342412608139,0.15225700500198217
2024-04-08 22:00:00,East,user_11,46,M,Medium,Offline,Radio,radio_01,152.62405339024582,272.9280400266026,7421,42483,13.40930999349142,0.46693507198559897,0.8706196375224582
2024-04-08 23:00:00,West,user_62,40,M,Medium,Offline,Radio,radio_01,558.1341071859479,1773.3291302600526,53204,36472,91.27462460661279,0.7356331420867208,0.9645407290112692
2024-04-09 00:00:00,West,user_84,38,Other,High,Offline,Radio,radio_01,577.7189982746811,438.71404181201655,25591,17459,55.87329695162728,0.6183809209604505,0.7195684028101368
2024-04-09 01:00:00,Central,user_19,33,F,Medium,Offline,Radio,radio_01,151.32231614820608,1653.6626312452506,61940,49850,86.49108904184611,0.8489084790475563,0.42793146469007215
2024-04-09 02:00:00,West,user_100,58,M,Low,Offline,Radio,radio_01,965.9674480745936,855.7842211089538,93515,24307,10.52435645380811,0.4788643729616014,0.9447402842152547
2024-04-09 03:00:00,West,user_90,62,F,High,Offline,Radio,radio_01,594.6223247267295,77.86700157936566,87371,34633,55.01898356955488,0.4233667379110916,0.6965227777381622
2024-04-09 04:00:00,East,user_74,43,F,High,Offline,Radio,radio_01,193.48324287207979,1478.4390171369992,13202,24718,56.24551888474245,0.8209993990859006,0.8599001942794039
2024-04-09 05:00:00,West,user_24,54,F,Medium,Offline,Radio,radio_01,345.87039811568405,1212.9015285277674,92202,22234,86.76669309150425,0.23447108098580238,0.7892670736333084
2024-04-09 06:00:00,West,user_13,39,F,Low,Offline,Radio,radio_01,810.2225032365045,721.1351721772477,20290,23328,14.272949831822213,0.29546977505357375,0.4412253841953332
2024-04-09 07:00:00,Central,user_46,27,M,Medium,Offline,Radio,radio_01,547.0699514722553,599.0145711562136,19130,17900,27.842328549211384,0.2576831042088311,0.530831980765707
2024-04-09 08:00:00,Central,user_53,24,Other,Low,Offline,Radio,radio_01,228.7409311192278,193.6979421223477,38077,20502,43.62113981926625,0.7901769696034817,0.26751893893128953
2024-04-09 09:00:00,East,user_98,26,Other,Low,Offline,Radio,radio_01,147.7065234587145,1885.7799099287809,20396,33293,87.2549401648945,0.20742519635922357,0.36281269039666064
2024-04-09 10:00:00,East,user_29,42,M,High,Offline,Radio,radio_01,459.23569162561057,1013.2705251495671,61848,36992,94.19391493170386,0.8031600088479336,0.8003130951578695
2024-04-09 11:00:00,Central,user_36,63,M,Low,Offline,Radio,radio_01,370.5439732521125,216.77280927341064,84488,32717,99.30883886139465,0.5158874567598868,0.9045805526947974
2024-04-09 12:00:00,Central,user_71,32,F,High,Offline,Radio,radio_01,673.1214848578747,1743.9254496017174,61530,36726,96.12338121355954,0.20281769519777954,0.7520143809262706
2024-04-09 13:00:00,West,user_94,30,F,Low,Offline,Radio,radio_01,928.9846376036071,593.7246869947426,65274,28432,5.564466805213669,0.48115162404842926,0.5186563269909745
2024-04-09 14:00:00,East,user_17,59,M,High,Offline,Radio,radio_01,285.3437714854508,447.02529568257694,28122,43827,9.532292438117842,0.3307605887315249,0.17785834204577278
2024-04-09 15:00:00,East,user_48,63,Other,Low,Offline,Radio,radio_01,862.4722366187029,597.8280047673265,30381,31375,19.02264781997092,0.6370803412305142,0.1512531538286034
2024-04-09 16:00:00,West,user_77,43,F,Medium,Offline,Radio,radio_01,924.4388795229405,1150.9143442838672,46435,25546,38.141899193175945,0.6755511529451526,0.4368930081515685
2024-04-09 17:00:00,West,user_24,38,M,Low,Offline,Radio,radio_01,906.9024694964064,194.41014476922118,24267,24164,83.84221294376108,0.5412692992834999,0.5174395468908968
2024-04-09 18:00:00,East,user_54,40,M,Medium,Offline,Radio,radio_01,954.4734634481636,989.425972789219,62978,24953,89.80233855687064,0.22836366780776898,0.6482085599919671
2024-04-09 19:00:00,Central,user_95,61,M,Low,Offline,Radio,radio_01,850.0031910228115,1796.6997179924094,8088,5246,22.749268597985388,0.6592901630570414,0.10584056924829749
2024-04-09 20:00:00,Central,user_91,45,F,Low,Offline,Radio,radio_01,613.8117051268366,416.93461189994156,98354,24473,63.86809440387233,0.7894271485238649,0.9907506014196757
2024-04-09 21:00:00,West,user_85,55,M,High,Offline,Radio,radio_01,439.3537937747298,695.8181056968755,13822,13717,92.14938858120128,0.7042269941284811,0.42754499506363863
2024-04-09 22:00:00,East,user_1,29,Other,Low,Offline,Radio,radio_01,517.1033967320827,822.4378318507229,51216,23862,49.05451491347547,0.7809705432687231,0.8632851974210093
2024-04-09 23:00:00,West,user_79,41,M,Low,Offline,Radio,radio_01,878.981566133706,1193.1303874781281,37589,42335,14.836639335514477,0.34035666648562124,0.581470035098864
2024-04-10 00:00:00,Central,user_67,30,F,Low,Offline,Radio,radio_01,336.3284585463233,1842.5457807263074,66262,9633,48.492296758039366,0.8222215577595378,0.21739550908001185
2024-04-10 01:00:00,Central,user_6,57,Other,Medium,Offline,Radio,radio_01,201.29860962403967,819.3514560727298,58911,36309,40.700515717365434,0.425535415453574,0.8178089972810697
2024-04-10 02:00:00,West,user_78,19,Other,High,Offline,Radio,radio_01,183.7782572271054,184.84803932163905,2436,41033,59.877509626270665,0.20938336997639373,0.7388443674278885
2024-04-10 03:00:00,Central,user_55,56,M,High,Offline,Radio,radio_01,835.6448794097504,728.5041797904352,62854,5904,46.67257501867485,0.7903741524303494,0.5746924764363052
2024-04-10 04:00:00,East,user_38,29,M,Low,Offline,Radio,radio_01,773.4114020135928,420.6665545696973,62888,33839,6.647863051103204,0.8592748882753087,0.5630977822004021
2024-04-10 05:00:00,West,user_33,56,Other,Low,Offline,Radio,radio_01,522.7630739940244,1320.9602336972514,28281,29225,99.42978467429876,0.658890738192144,0.17873164517583526
2024-04-10 06:00:00,West,user_8,31,M,Medium,Offline,Radio,radio_01,311.1278566875455,107.06111287629776,89017,9296,56.63632258440424,0.3620056413243973,0.6902640537164867
2024-04-10 07:00:00,West,user_90,47,F,Low,Offline,Radio,radio_01,693.7325167654808,619.2634435924931,97005,45880,49.99492177103791,0.3762211249977713,0.9201206401788697
2024-04-10 08:00:00,Central,user_79,58,Other,High,Offline,Radio,radio_01,86.51144256084632,1113.0883391036089,85403,48573,95.68865029288513,0.5266150114049337,0.18392042729922253
2024-04-10 09:00:00,East,user_78,60,M,High,Offline,Radio,radio_01,589.8164248833283,590.8017017966308,54952,21864,19.806734920772325,0.8284817557209936,0.33716030558401444
2024-04-10 10:00:00,West,user_20,36,Other,Medium,Offline,Radio,radio_01,428.50391030249045,1124.4408025232456,23766,41841,22.977572241798583,0.3047183593032909,0.9120771760978889
2024-04-10 11:00:00,West,user_55,48,M,Medium,Offline,Radio,radio_01,978.9666521213701,273.6890282650072,96273,1736,81.76140116096443,0.7781815687084408,0.35590951883781397
2024-04-10 12:00:00,Central,user_48,60,M,High,Offline,Radio,radio_01,532.1822366549998,1888.470701579764,22213,2880,29.77895260237583,0.40391196609360525,0.6885493049619337
2024-04-10 13:00:00,East,user_83,60,F,Medium,Offline,Radio,radio_01,574.6543648277544,617.2682742932791,94891,40445,80.92657509769506,0.7660103186003684,0.5813363484488298
2024-04-10 14:00:00,West,user_56,42,M,Low,Offline,Radio,radio_01,726.7445302706782,1849.8516368102726,63239,15038,30.795680876307742,0.8441898383210771,0.6366948445034758
2024-04-10 15:00:00,Central,user_97,21,M,Low,Offline,Radio,radio_01,510.31155706936437,685.3791070330835,23537,12471,8.152824871375142,0.4992457103960241,0.4742100114195278
2024-04-10 16:00:00,West,user_100,30,M,Medium,Offline,Radio,radio_01,263.3401883129138,1574.588372787326,3794,43565,54.11639876923802,0.45553545787387156,0.36999232349834
2024-04-10 17:00:00,Central,user_88,53,F,High,Offline,Radio,radio_01,560.4139542210256,530.0653470494433,60204,34785,23.68521124205183,0.7615549232799113,0.14368010565670208
2024-04-10 18:00:00,East,user_10,59,M,Medium,Offline,Radio,radio_01,947.0554273461844,1356.0493596597223,33324,18417,76.99539782858476,0.5706380176655759,0.7698528453647477
2024-04-10 19:00:00,Central,user_52,54,M,High,Offline,Radio,radio_01,439.41543876004823,681.246616954396,57764,39155,65.91396515705407,0.6791143339242379,0.7714841159748042
2024-04-10 20:00:00,West,user_50,20,M,Medium,Offline,Radio,radio_01,695.6589072496894,1042.8603019588345,31858,11986,92.7422534579022,0.6359804658728256,0.7036531660708509
2024-04-10 21:00:00,West,user_34,33,Other,Medium,Offline,Radio,radio_01,979.1324794414007,1363.9375842391773,43850,37910,79.38389394024492,0.30702219195135744,0.6792704093076585
2024-04-10 22:00:00,Central,user_36,43,F,Medium,Offline,Radio,radio_01,838.4261973343159,1198.3208851457732,14018,25946,22.17371570986905,0.7913532522026931,0.3193454189507736
2024-04-10 23:00:00,East,user_61,57,Other,Low,Offline,Radio,radio_01,676.0824264291575,1173.7471569032039,84017,22203,81.01503248315565,0.33704257798919535,0.1201104403896621
2024-04-11 00:00:00,East,user_100,56,F,Low,Offline,Radio,radio_01,749.1966639139886,178.0776295323537,51790,44691,65.96501925733222,0.8525975008495466,0.8278438571968957
2024-04-11 01:00:00,West,user_16,36,F,High,Offline,Radio,radio_01,939.6590856162213,535.699822734604,82120,11899,68.55040596725937,0.3753999039955035,0.5420246821262442
2024-04-11 02:00:00,West,user_79,63,Other,Medium,Offline,Radio,radio_01,961.7644991803388,1165.0866152202561,10850,39329,84.06497416716414,0.7137166812916194,0.3761543176323565
2024-04-11 03:00:00,Central,user_18,32,F,Low,Offline,Radio,radio_01,970.519723805896,85.71855407066386,92237,13185,59.513286572949326,0.3992587754455144,0.19173871610251308
2024-04-11 04:00:00,Central,user_71,49,F,Medium,Offline,Radio,radio_01,644.3595467923959,538.7562974761604,46975,22741,49.27033386353622,0.42244978601080474,0.15644943181124957
2024-04-11 05:00:00,Central,user_47,38,Other,High,Offline,Radio,radio_01,415.4760673719747,496.9112168908336,66510,4987,65.48089835907916,0.4170012969476137,0.4139800496156596
2024-04-11 06:00:00,East,user_86,18,M,Low,Offline,Radio,radio_01,176.49547250848494,537.219414813627,66696,12518,33.30595575104411,0.7235245778182582,0.8242633582902464
2024-04-11 07:00:00,East,user_32,23,F,High,Offline,Radio,radio_01,416.27060127338274,1094.4385241549746,26832,31325,22.346727453274433,0.5897705825785752,0.9268513744004474
2024-04-11 08:00:00,West,user_43,44,Other,Low,Offline,Radio,radio_01,945.8076819988381,1184.8226903374252,97746,8250,63.57584461676841,0.818066719093248,0.9070762281517583
2024-04-11 09:00:00,West,user_83,40,F,Medium,Offline,Radio,radio_01,895.3072265627701,1822.546089026982,88826,18184,27.21559506312038,0.4151609034428314,0.9280007512746894
2024-04-11 10:00:00,West,user_40,64,Other,High,Offline,Radio,radio_01,547.4766789597347,802.7605456011274,95977,43618,12.591935387927638,0.684394765439721,0.9169528088164084
2024-04-11 11:00:00,Central,user_65,48,M,Low,Offline,Radio,radio_01,560.1569222642279,1856.8288884290955,25886,14910,5.052647535599122,0.7270640197641773,0.5745022764403562
2024-04-11 12:00:00,East,user_35,29,F,Low,Offline,Radio,radio_01,343.47433211522105,1321.310972719132,98930,15605,62.790343133006374,0.30603747912097073,0.29747407470121345
2024-04-11 13:00:00,West,user_69,38,M,Medium,Offline,Radio,radio_01,481.7824955669574,1829.6877720060836,9418,19413,39.4041344306225,0.4804125501238678,0.8182419245531384
2024-04-11 14:00:00,West,user_50,19,M,High,Offline,Radio,radio_01,728.7260692424254,1675.2705982760942,8081,36528,76.46954221397831,0.5379722460452878,0.2923416773673211
2024-04-11 15:00:00,West,user_12,22,Other,High,Offline,Radio,radio_01,432.30918936540235,1390.7857646449906,11114,47842,40.641757839744734,0.448981172926062,0.3404865490809122
2024-04-11 16:00:00,West,user_76,26,F,High,Offline,Radio,radio_01,228.58467847223216,744.4065040619708,19722,46980,51.170327582631536,0.42547881717839664,0.30992888964029364
2024-04-11 17:00:00,West,user_85,37,F,Medium,Offline,Radio,radio_01,563.8165998838239,520.1653729861761,88508,18211,43.67307241746157,0.6804939257983493,0.5634841633262253
2024-04-11 18:00:00,West,user_58,63,F,Low,Offline,Radio,radio_01,264.0700658816116,483.6632992484628,18985,25467,66.80460515538789,0.351106478361642,0.38964475735217197
2024-04-11 19:00:00,East,user_83,35,F,Low,Offline,Radio,radio_01,975.5731782119701,1906.7389830397485,6888,36523,38.83322039142198,0.6965735216757901,0.23874044466280733
2024-04-11 20:00:00,West,user_63,39,F,High,Offline,Radio,radio_01,420.82291831135643,1919.2189941022484,70254,36505,96.55792674451935,0.8545309374735113,0.5078560707044941
2024-04-11 21:00:00,East,user_73,25,Other,Low,Offline,Radio,radio_01,914.1817230286604,1463.4211783724024,98683,27122,93.93396372686036,0.5956382648244258,0.8865165149066503
2024-04-11 22:00:00,Central,user_49,51,F,High,Offline,Radio,radio_01,264.27629677344305,1773.4021689491308,84845,45701,85.56265075244173,0.6280039657176318,0.613497569454975
2024-04-11 23:00:00,East,user_36,26,M,Medium,Offline,Radio,radio_01,229.74855504048762,1842.042518004168,20299,9997,92.42852570441107,0.24825289148686236,0.8905020452988284
2024-04-12 00:00:00,Central,user_54,24,M,Medium,Offline,Radio,radio_01,636.0560725877505,1047.5345832126586,57050,16850,47.66827040364215,0.8051338325324797,0.2762849665712237
2024-04-12 01:00:00,East,user_47,47,F,Medium,Offline,Radio,radio_01,790.4101243881546,1276.6663967190857,23036,49209,55.96088769500175,0.39981345103990584,0.25027648630529864
2024-04-12 02:00:00,East,user_32,35,Other,High,Offline,Radio,radio_01,588.4263356597569,866.5712709444184,86421,23196,75.49879629303322,0.6305358158699954,0.6180194131285782
2024-04-12 03:00:00,West,user_99,44,Other,Low,Offline,Radio,radio_01,268.30589942499637,866.0569903562631,30346,27970,71.1338628691614,0.8853785188213616,0.5169960113916457
2024-04-12 04:00:00,East,user_95,33,F,Medium,Offline,Radio,radio_01,85.99964473979625,124.9363913569985,27691,31389,89.61446658251973,0.6168518204009654,0.6941553774822612
2024-04-12 05:00:00,East,user_53,38,M,High,Offline,Radio,radio_01,637.3743801314549,895.9518479453708,18986,10724,73.05144758938606,0.7072966412250643,0.8151641119241034
2024-04-12 06:00:00,West,user_32,22,F,High,Offline,Radio,radio_01,174.48536409727086,1363.3051324507076,28846,42224,99.79904728170375,0.5117237327566263,0.7761765660869588
2024-04-12 07:00:00,Central,user_62,46,F,Medium,Offline,Radio,radio_01,376.01756768071465,872.8652239078137,50665,5965,38.108050984001146,0.24225609046054017,0.948035056292705
2024-04-12 08:00:00,West,user_37,64,F,Medium,Offline,Radio,radio_01,691.9955159876699,1751.198869910065,42401,17382,84.1347855127447,0.7583195446428519,0.45843076824131046
2024-04-12 09:00:00,West,user_96,54,Other,Medium,Offline,Radio,radio_01,143.1222685537853,698.4977571936854,74728,32703,71.2753081691031,0.22449918888478998,0.2857480680233627
2024-04-12 10:00:00,West,user_38,60,Other,Low,Offline,Radio,radio_01,170.888905794758,308.7299907936565,51054,28444,70.68171229542676,0.6904604802214979,0.5958213759530971
2024-04-12 11:00:00,Central,user_30,39,M,Low,Offline,Radio,radio_01,108.58289694203393,1632.5394469216658,39487,30337,35.9543815102749,0.21604510120474588,0.19966880817206706
2024-04-12 12:00:00,East,user_58,31,M,High,Offline,Radio,radio_01,996.2751724614852,1364.1984407407544,10412,3444,79.63217028018714,0.8036136656036694,0.35996601099846826
2024-04-12 13:00:00,East,user_32,36,F,Medium,Offline,Radio,radio_01,417.7229301715022,521.5479905251345,82499,24836,90.53572212302193,0.31034522508308643,0.28709924973683004
2024-04-12 14:00:00,West,user_66,52,M,Medium,Offline,Radio,radio_01,910.5054093479029,1096.0799492823544,52473,39124,25.76210384445348,0.5599900468097858,0.45690734511737285
2024-04-12 15:00:00,West,user_51,41,F,Low,Offline,Radio,radio_01,328.90635650306797,833.6120602578952,67553,45264,64.4221995260869,0.6180054931382031,0.20009491750199385
2024-04-12 16:00:00,East,user_11,59,M,Medium,Offline,Radio,radio_01,765.5424368834709,1880.7765640495327,6279,32296,42.25280876476364,0.5202817851613885,0.12865757009328807
2024-04-12 17:00:00,East,user_59,23,F,High,Offline,Radio,radio_01,258.11328549675994,1234.2975772952266,76948,29289,99.00707133301333,0.438534442544221,0.6911146041670286
2024-04-12 18:00:00,East,user_20,20,Other,Medium,Offline,Radio,radio_01,523.4084741658378,358.8590593146336,8712,45920,50.48911750400975,0.5274700073266803,0.6492240804608244
2024-04-12 19:00:00,Central,user_37,51,F,Low,Offline,Radio,radio_01,833.3849523309906,1029.1894826421212,16817,24722,26.690416510709557,0.41799102771681107,0.737523042434795
2024-04-12 20:00:00,Central,user_73,62,Other,High,Offline,Radio,radio_01,825.5176789503286,1731.985823421509,54832,39345,41.27647439607409,0.5066856429566042,0.6943477962442096
2024-04-12 21:00:00,West,user_49,19,Other,High,Offline,Radio,radio_01,804.5666814945407,1359.4185065633,94616,635,67.11464703257948,0.4512390936986215,0.20286521302814514
2024-04-12 22:00:00,Central,user_19,32,M,Medium,Offline,Radio,radio_01,832.5476923866253,1692.7815483923796,57224,16273,12.228490278209746,0.5963433764550017,0.3619709932380817
2024-04-12 23:00:00,West,user_55,54,M,High,Offline,Radio,radio_01,250.8986672405853,538.2786620379986,7624,42560,62.34218242101757,0.36654691357148844,0.21657394891031712
2024-04-13 00:00:00,East,user_40,32,Other,Medium,Offline,Radio,radio_01,508.1054589323671,1782.2851852427066,30126,26947,93.46635212199531,0.8920595884398088,0.8586751618437068
