timestamp,region,user_id,age,gender,income_level,channel_type,channel_name,channel_id,ad_cost,sales,homepage_visits,branded_searches,conversion_rate,bounce_rate,top_searched_words,search_volume,share_of_voice,brand_awareness,recall_score,social_sentiment,engagement
2024-04-07 10:00:00,West,user_29,52,F,Low,Online,Google Ads,google_ads_01,308.640521988216,136.30449976760812,6059,743,0.06053634557160375,0.6146854492616622,promo_y,4216,0.24807716200129956,0.7722147959438341,0.1739545007287846,0.571303236160464,398
2024-04-07 11:00:00,West,user_36,42,Other,High,Online,Google Ads,google_ads_01,212.03030296385634,290.93814674073724,226,914,0.02282149026572878,0.7772766761476044,promo_y,9219,0.1358205181830489,0.46643630543360604,0.9710740313605274,-0.7633276181532254,431
2024-04-07 12:00:00,East,user_13,52,F,Low,Online,Google Ads,google_ads_01,466.7005992602366,369.45147343464873,3277,235,0.138423900564714,0.44346644553153514,product_x,3113,0.1495877219613422,0.8145820243115487,0.3659002997296783,-0.1801902206074235,237
2024-04-07 13:00:00,West,user_32,42,M,High,Online,Google Ads,google_ads_01,433.70162530270215,649.4580689182852,8895,62,0.029154608328654595,0.6746113067913444,promo_y,5356,0.16057208281388044,0.8076396830752153,0.7923008330543202,0.6796045712712344,103
2024-04-07 14:00:00,Central,user_71,46,F,Medium,Online,Google Ads,google_ads_01,27.38324170256376,575.0705216222227,6124,949,0.14303322953491235,0.5960123747970537,product_x,6543,0.40348268993800507,0.7641477800823349,0.6621972119688374,-0.23233409613391198,209
2024-04-07 15:00:00,East,user_59,35,M,High,Online,Google Ads,google_ads_01,18.051652376139742,362.5357586388678,5209,876,0.07244080821411379,0.3869197891185949,product_x,5555,0.2741890255708747,0.7530213054149428,0.44374567568760637,0.14374454245437307,41
2024-04-07 16:00:00,Central,user_86,63,F,High,Online,Google Ads,google_ads_01,191.34936660463455,986.6500963050499,4246,509,0.03591861003740675,0.8150409904486107,product_x,8062,0.16254077258644178,0.41327539736862856,0.2851185359759996,0.17553872172439644,315
2024-04-07 17:00:00,Central,user_28,35,Other,Medium,Online,Google Ads,google_ads_01,406.2238987370073,609.7170711633182,7296,515,0.08586613263297013,0.7581982151248496,product_x,4374,0.30906355382235,0.2566434981358765,0.2092477763434658,-0.6310474937327213,467
2024-04-07 18:00:00,Central,user_66,19,Other,High,Online,Google Ads,google_ads_01,493.7016840108975,244.85452381863453,3468,863,0.13221241702269715,0.6609162842608978,promo_y,7430,0.36091383036936486,0.482086125135613,0.65351167123498,-0.27552911669542324,453
2024-04-07 19:00:00,Central,user_42,52,M,Low,Online,Google Ads,google_ads_01,79.45636109624645,110.7646478941997,3897,373,0.11251148409733855,0.7954072103659693,product_x,4466,0.14358576035943155,0.32146716049055607,0.7971704025740092,-0.3309774225161357,267
2024-04-07 20:00:00,East,user_45,33,M,Low,Online,Google Ads,google_ads_01,299.0947040993069,161.33054779248872,1892,289,0.12291856070060295,0.8071059406718617,product_x,4081,0.21263905974742225,0.6864657622317232,0.6795138281870176,-0.9476065829358704,385
2024-04-07 21:00:00,East,user_62,58,M,High,Online,Google Ads,google_ads_01,193.54097403235565,253.49815110066305,5832,602,0.10222967133950042,0.6958540837005243,promo_y,1629,0.0697241857351043,0.4422698085764499,0.5772719199242425,-0.9516164722172895,262
2024-04-07 22:00:00,Central,user_57,53,F,Low,Online,Google Ads,google_ads_01,485.10762691822856,169.07455952696012,3576,723,0.10691871903249933,0.7859093298545703,promo_y,1269,0.09876318127199335,0.8829271406019403,0.13775610108847264,0.6633940873515469,335
2024-04-07 23:00:00,Central,user_6,50,F,High,Online,Google Ads,google_ads_01,421.8488669521758,194.7013538107927,3517,167,0.1288873912191447,0.6882300231684986,brand_z,6724,0.34374774844284156,0.6486804541417324,0.9716398998349454,-0.4538583800543752,386
2024-04-08 00:00:00,East,user_28,21,M,Low,Online,Google Ads,google_ads_01,419.9727088320132,292.2442170069086,1745,641,0.04495352124028603,0.6760985402322103,promo_y,6897,0.0989047903708572,0.7757363945440527,0.8188427724891171,0.03615753247763087,364
2024-04-08 01:00:00,East,user_28,50,Other,Low,Online,Google Ads,google_ads_01,237.00311409851028,181.63985934180727,9497,68,0.07851949491003965,0.633027964750629,promo_y,4432,0.2673300579968595,0.2927672709192939,0.36353983303086823,-0.4025488528224539,258
2024-04-08 02:00:00,East,user_44,31,F,High,Online,Google Ads,google_ads_01,210.33565365714426,897.797770380161,3130,736,0.040969321854744306,0.7269016476903489,brand_z,7276,0.357432668243992,0.8034101375908358,0.9819732964229656,0.881358490230681,282
2024-04-08 03:00:00,West,user_84,38,F,Low,Online,Google Ads,google_ads_01,140.3365006056996,89.43140820502579,2972,137,0.14827352111953057,0.3110235737051516,promo_y,6895,0.06236969231642448,0.845930033359376,0.6416934306726899,-0.4814064822684525,113
2024-04-08 04:00:00,West,user_30,37,F,High,Online,Google Ads,google_ads_01,32.90587084220893,529.2662756745522,3172,745,0.14216830755612586,0.8166095314392499,promo_y,8115,0.28798298761816277,0.5409433431732551,0.6241803923865218,-0.14068637452212984,362
2024-04-08 05:00:00,West,user_62,25,M,Low,Online,Google Ads,google_ads_01,433.0375762462513,416.2928587197649,1954,730,0.015519753591590826,0.8102904694216624,promo_y,7656,0.13571576401366825,0.6243770564256842,0.7732658614865789,0.7454605009692037,39
2024-04-08 06:00:00,Central,user_75,24,M,Low,Online,Google Ads,google_ads_01,407.3859995193884,982.5548307395203,4121,891,0.10878052415219637,0.2204730981241914,promo_y,1575,0.4818341688664141,0.7353668606320969,0.8305928092811238,0.6838671335836173,485
2024-04-08 07:00:00,West,user_92,20,M,Medium,Online,Google Ads,google_ads_01,499.86024827663465,120.91851314637182,4762,124,0.1395347644381932,0.7780717253953338,brand_z,8029,0.24693736689276313,0.3223870390822888,0.6908307465983524,-0.6277971643074454,416
2024-04-08 08:00:00,Central,user_89,34,M,Medium,Online,Google Ads,google_ads_01,498.33523435158315,403.8770430552842,6614,218,0.03528054831782669,0.29020890723141163,promo_y,7099,0.4049363493898275,0.5517962535244096,0.21528617172958003,0.6052866195914208,219
2024-04-08 09:00:00,Central,user_62,50,M,High,Online,Google Ads,google_ads_01,279.9386942733006,969.7757289426152,5131,535,0.08951233227736811,0.4345831979813993,promo_y,4192,0.27961100565656827,0.47906411944061916,0.40444075539504853,-0.0836262265242147,128
2024-04-08 10:00:00,West,user_97,29,Other,Medium,Online,Google Ads,google_ads_01,385.6487705143527,866.8520546350404,2808,530,0.13816836166232585,0.7204557794041255,brand_z,4178,0.03127214109886139,0.30246179451357436,0.9352752762934448,-0.03406225582928957,7
2024-04-08 11:00:00,Central,user_1,39,Other,High,Online,Google Ads,google_ads_01,472.6590362918019,818.9013502397871,7212,561,0.014752437002011839,0.31253192723381573,product_x,7052,0.320244174041071,0.457274095604072,0.30215405065946677,-0.7330400551681124,100
2024-04-08 12:00:00,West,user_27,39,M,Medium,Online,Google Ads,google_ads_01,425.57545838531865,265.32379877449046,9624,971,0.10763883741455757,0.7725769168833434,brand_z,3734,0.47618763768126193,0.2477206165698455,0.434950321453762,-0.8387969724857507,415
2024-04-08 13:00:00,West,user_62,63,F,Low,Online,Google Ads,google_ads_01,127.43731036288284,179.17871151616515,8493,246,0.05162886103215711,0.7824939245704192,product_x,7116,0.3047897918717023,0.2180683348646409,0.4888691946497764,0.4558786139475304,379
2024-04-08 14:00:00,East,user_77,47,M,High,Online,Google Ads,google_ads_01,228.0193469784963,671.9567877251867,3607,290,0.13941546735271426,0.5552274136325853,brand_z,4568,0.4114025411191272,0.29461640240837594,0.495464490725007,-0.0070776952894004985,175
2024-04-08 15:00:00,West,user_3,55,Other,High,Online,Google Ads,google_ads_01,68.93391049999002,930.0822292363099,6556,368,0.14594815432315147,0.20447011020178352,brand_z,3203,0.44326116704071983,0.8741805781124217,0.651645624245073,-0.1262985947696409,106
2024-04-08 16:00:00,East,user_70,55,Other,Low,Online,Google Ads,google_ads_01,477.2552584930676,561.1952640837904,4312,210,0.14219730847588075,0.40092669322243896,promo_y,2390,0.1217590882549769,0.5846706751265118,0.9487682539702368,0.45901645730479346,100
2024-04-08 17:00:00,West,user_72,62,F,High,Online,Google Ads,google_ads_01,305.0564440531856,575.8965625752008,8070,767,0.07638999033204491,0.6318488428630196,product_x,2742,0.11390197155503105,0.8760755128072539,0.31662344064925446,0.5310257979822195,259
2024-04-08 18:00:00,West,user_27,25,Other,High,Online,Google Ads,google_ads_01,118.17818872421405,287.1793027236813,8866,287,0.13068597113850386,0.8868303246191964,promo_y,2925,0.309380684536986,0.5027485148310924,0.20935123867082628,-0.6821836646612929,477
2024-04-08 19:00:00,East,user_9,44,M,Medium,Online,Google Ads,google_ads_01,337.49183878089906,771.7980038600175,636,244,0.12823691579490984,0.6422694689116679,product_x,1619,0.21140395020528532,0.4182712931596817,0.27772344087394363,0.22045029895528256,453
2024-04-08 20:00:00,East,user_62,44,F,High,Online,Google Ads,google_ads_01,310.9734790266584,195.17331107194815,1725,503,0.054674066254055784,0.38186250674491184,brand_z,2274,0.42153203840469294,0.5542993039881708,0.8982324101883425,-0.7292918354446289,365
2024-04-08 21:00:00,West,user_37,51,M,Low,Online,Google Ads,google_ads_01,182.29054542625605,330.4424440402012,8073,13,0.1260481663810948,0.643803992169728,brand_z,1956,0.45101133046502545,0.507658182043037,0.6812297313896855,0.5027501720580914,245
2024-04-08 22:00:00,Central,user_97,38,M,Medium,Online,Google Ads,google_ads_01,61.21100813881637,431.1820742302526,8677,675,0.015181068860168966,0.5779897658010988,product_x,2939,0.18317647585833188,0.27396527898322076,0.35731611031524413,0.31391031253427903,274
2024-04-08 23:00:00,East,user_51,47,F,Medium,Online,Google Ads,google_ads_01,337.4287318184358,512.5342748976104,8170,451,0.0934777829874874,0.7458917766058004,promo_y,4953,0.1260665738974962,0.6485784202831444,0.8343522450717555,0.9132292421669159,31
2024-04-09 00:00:00,Central,user_44,50,M,Low,Online,Google Ads,google_ads_01,262.5523119473777,249.98563509092943,8766,38,0.04220123722027842,0.2748864471788709,promo_y,1968,0.3924575024694923,0.3512267277567197,0.8752329967270924,-0.8620839672871576,136
2024-04-09 01:00:00,Central,user_24,45,Other,Low,Online,Google Ads,google_ads_01,387.29760390914146,123.68845649181151,8709,118,0.02687936400881903,0.7327195317514197,promo_y,1281,0.1446549574185867,0.6337115684284806,0.8618629048212503,-0.8858905576974914,11
2024-04-09 02:00:00,Central,user_79,64,M,Medium,Online,Google Ads,google_ads_01,262.4809330504367,614.5138420172162,6590,619,0.020773448228089283,0.5788866050732772,promo_y,7262,0.4130810160717024,0.6551407646787073,0.927033880275599,-0.4356258506135997,394
2024-04-09 03:00:00,East,user_59,50,F,High,Online,Google Ads,google_ads_01,426.8298426576774,295.7442477078532,3700,736,0.10748042862293955,0.8740944027012962,brand_z,2058,0.21763174428789378,0.3064173971900537,0.3270169181560254,-0.47658863252818806,301
2024-04-09 04:00:00,Central,user_32,22,F,Medium,Online,Google Ads,google_ads_01,278.19388519337036,585.4258392083862,6883,814,0.05758249492752926,0.4393105162270803,brand_z,5293,0.33709945065282054,0.2429447389774677,0.7795377358716504,-0.5060424018560004,374
2024-04-09 05:00:00,East,user_96,36,F,Low,Online,Google Ads,google_ads_01,282.6642959100162,162.81908812146028,9246,84,0.1114673480140266,0.6428353251937637,brand_z,6178,0.05681230377898741,0.7465331102479078,0.514485547546726,0.8125091610420734,15
2024-04-09 06:00:00,Central,user_88,21,M,Medium,Online,Google Ads,google_ads_01,438.9435333158808,486.3287008362693,5071,847,0.01914988771185193,0.8524196738570122,brand_z,7980,0.3156910690915208,0.5218602966385242,0.8577986976010554,-0.5009076003009878,128
2024-04-09 07:00:00,West,user_52,52,F,Low,Online,Google Ads,google_ads_01,204.72401877513653,537.26353822607,1305,155,0.05414064729628545,0.2717568095934755,brand_z,2229,0.23136616258124226,0.24071465685383306,0.7556416094454519,-0.456100547742738,62
2024-04-09 08:00:00,West,user_62,34,F,Medium,Online,Google Ads,google_ads_01,71.33753808306716,61.30530145420264,2090,137,0.08552878093254719,0.8560599410655159,promo_y,5585,0.2974381469559823,0.896406422018837,0.7988027018497522,0.5187965248359274,108
2024-04-09 09:00:00,East,user_58,61,M,High,Online,Google Ads,google_ads_01,19.247424775102793,343.23823541198135,5399,862,0.12070124307745488,0.6815200056105692,promo_y,9467,0.09232696179498306,0.24044639269745666,0.6905456539129643,-0.10052031509892001,374
2024-04-09 10:00:00,West,user_52,45,Other,Medium,Online,Google Ads,google_ads_01,378.7929415584414,143.0705301695845,3672,51,0.054625350410489784,0.24748594137362034,promo_y,3740,0.37106813502264924,0.6865246602009871,0.2596858925227362,0.5534211139103624,20
2024-04-09 11:00:00,West,user_12,47,M,Medium,Online,Google Ads,google_ads_01,312.053227919965,72.74122076804007,6075,365,0.09762479270118125,0.41067449686277135,promo_y,3289,0.43277056799618197,0.8885752476843896,0.5905242270072445,-0.8692676848712295,157
2024-04-09 12:00:00,Central,user_39,46,F,Low,Online,Google Ads,google_ads_01,353.51948520911566,990.0606300660457,6420,50,0.1340368847530662,0.695720462051697,brand_z,2239,0.11620250204448006,0.36742607295114793,0.9862027655720573,-0.024857612653231387,268
2024-04-09 13:00:00,East,user_2,63,F,Low,Online,Google Ads,google_ads_01,110.41725994691082,329.13030652497577,4480,943,0.09622084634552262,0.2471454210281402,brand_z,6370,0.056900132204879245,0.29957455808103733,0.943649259847407,-0.9327727996334347,161
2024-04-09 14:00:00,Central,user_3,23,M,Low,Online,Google Ads,google_ads_01,72.50388041545104,811.7757013960885,4857,43,0.04261432646550872,0.6075193221233912,brand_z,1125,0.021582907162704834,0.28496945759570025,0.1388563622173105,-0.874693593089291,259
2024-04-09 15:00:00,Central,user_56,52,Other,Medium,Online,Google Ads,google_ads_01,12.199609505601554,262.0942482161262,2813,26,0.013416109417915323,0.4421181398670697,product_x,8473,0.32456603521720034,0.4122926032973169,0.24833333415649342,0.8128749066888219,411
2024-04-09 16:00:00,Central,user_81,58,F,High,Online,Google Ads,google_ads_01,178.5408416092655,684.68769500169,5688,686,0.13181384234613017,0.6346408624372339,promo_y,6342,0.3074760776835026,0.2707320677074527,0.21855589610910572,-0.7215092577648097,101
2024-04-09 17:00:00,Central,user_59,54,F,Low,Online,Google Ads,google_ads_01,297.0092549930434,762.6255812907897,1066,162,0.012977717519054199,0.232019423668759,promo_y,8351,0.2778817322298943,0.6845129391858923,0.753381918986766,0.06484136455043421,222
2024-04-09 18:00:00,Central,user_2,41,F,Low,Online,Google Ads,google_ads_01,199.1608023243675,599.6823532017659,5044,387,0.1324582341757879,0.8100757643066634,brand_z,7638,0.12365407709682795,0.2436042586910439,0.8360067968712506,-0.1778087947985869,58
2024-04-09 19:00:00,Central,user_2,46,M,Medium,Online,Google Ads,google_ads_01,221.5500864017459,476.8604266646568,3532,597,0.08405119876380966,0.8814422784241778,promo_y,7570,0.20154393799370218,0.5565954897048528,0.29216022967960475,-0.30531334748231465,246
2024-04-09 20:00:00,Central,user_92,63,F,Low,Online,Google Ads,google_ads_01,452.5585537744055,417.7225050057958,788,608,0.14146947779180546,0.878214498699984,promo_y,4249,0.3012934042412248,0.8976877976970836,0.5552674236566462,0.7996666913745449,127
2024-04-09 21:00:00,East,user_54,48,Other,High,Online,Google Ads,google_ads_01,177.38645617653367,355.3795838775653,4343,638,0.12182965300831314,0.7247562822200473,brand_z,8595,0.253415760840993,0.7697791886542131,0.85663272521008,-0.956353206449021,282
2024-04-09 22:00:00,West,user_87,52,F,High,Online,Google Ads,google_ads_01,259.42479713410637,930.2338528053476,3801,883,0.14971077547466724,0.29106036809144237,product_x,7294,0.49401490490529476,0.6306536067617077,0.7595213902896255,0.3275793723511782,324
2024-04-09 23:00:00,Central,user_96,50,F,Low,Online,Google Ads,google_ads_01,392.9082413068658,832.3132137098519,8633,351,0.059099654163239417,0.7307842371503157,product_x,7527,0.07685547875279923,0.4143775345506282,0.5880134849426635,0.9267888684271008,24
2024-04-10 00:00:00,Central,user_97,38,Other,Low,Online,Google Ads,google_ads_01,201.28867724902872,965.3766415598475,5282,990,0.11740636045035775,0.21721084152116107,product_x,6757,0.35062083148332096,0.6367270854041469,0.6313129214128956,0.12033636692368388,130
2024-04-10 01:00:00,Central,user_1,49,F,Medium,Online,Google Ads,google_ads_01,312.9329166127974,133.05425125068928,6804,36,0.0662703279052939,0.21548648607029808,brand_z,2969,0.20811619637110315,0.5689290247381562,0.557524492224652,0.8736449240661837,352
2024-04-10 02:00:00,Central,user_19,40,M,High,Online,Google Ads,google_ads_01,431.8700358296389,733.5588004516078,4522,834,0.07718258684254722,0.42652715340467884,promo_y,1891,0.21981781131355124,0.49825836872326,0.36779360618693857,-0.8954842414279525,195
2024-04-10 03:00:00,Central,user_2,50,M,High,Online,Google Ads,google_ads_01,475.0127087105328,938.9570522528275,1859,296,0.0978507648505718,0.542050233283266,brand_z,5470,0.36162290517250634,0.29149726371813967,0.6085197935731145,-0.1624133618516772,280
2024-04-10 04:00:00,Central,user_53,20,M,Low,Online,Google Ads,google_ads_01,77.80137305987378,189.42073550400355,9281,655,0.13231479598608742,0.7392851924654553,brand_z,8175,0.3492937141489411,0.8206229506683267,0.7199967718450816,-0.4796844180758977,403
2024-04-10 05:00:00,West,user_44,35,Other,Medium,Online,Google Ads,google_ads_01,463.66087445493974,75.83130469310971,2582,740,0.1477716856879013,0.6783067636245537,promo_y,9320,0.49571543691407227,0.5148492541749258,0.8859906242747269,0.4616419299614596,417
2024-04-10 06:00:00,West,user_90,42,F,High,Online,Google Ads,google_ads_01,248.5975650743714,743.7094427971584,8158,177,0.11755827794103253,0.5121318944637239,product_x,7812,0.07291320183252135,0.33623575827453556,0.6726622185813232,0.9625941809944933,153
2024-04-10 07:00:00,Central,user_32,59,M,High,Online,Google Ads,google_ads_01,132.8309722079844,578.7283820481127,1051,619,0.06848734950342672,0.3915386663971661,product_x,8519,0.0610137281982415,0.4574315456141027,0.7850093833388422,-0.4869398751115044,381
2024-04-10 08:00:00,West,user_70,48,Other,Medium,Online,Google Ads,google_ads_01,232.27219933793936,843.4104889906894,9014,277,0.06898998031878982,0.8979871501103978,brand_z,5612,0.3649260203930832,0.4898908267702489,0.2440644714591157,0.30834920294814894,132
2024-04-10 09:00:00,East,user_32,20,F,Medium,Online,Google Ads,google_ads_01,490.11612476631115,148.3746528600266,2179,758,0.11326152222244479,0.49832691156518105,product_x,2198,0.2934095893331405,0.779276526896812,0.515401726977811,-0.6038047344805197,226
2024-04-10 10:00:00,Central,user_68,57,Other,High,Online,Google Ads,google_ads_01,248.84595652647045,797.3146387412913,2817,830,0.04342880040756233,0.5159709170307728,brand_z,6238,0.14433872661430489,0.7135300663929813,0.10839845784438397,0.1306605091432198,188
2024-04-10 11:00:00,East,user_55,63,M,High,Online,Google Ads,google_ads_01,167.73204709231658,209.6110468472671,4624,464,0.02546637583839525,0.3145366748341684,brand_z,7089,0.04891549080460344,0.7385134255489378,0.3220109780694607,-0.0721350266233276,475
2024-04-10 12:00:00,East,user_75,41,M,Medium,Online,Google Ads,google_ads_01,318.53342288677925,172.01938343704745,9792,915,0.05964710206970871,0.7563666841249506,promo_y,7257,0.051972542302250964,0.20772188510005307,0.7538155436017043,0.9440106592630741,476
2024-04-10 13:00:00,Central,user_56,49,M,High,Online,Google Ads,google_ads_01,123.87208129520558,172.62313995168302,8577,694,0.05021345883157144,0.685577558047042,promo_y,8705,0.44815352858541796,0.491307798725833,0.9926289562144271,0.21705454539293312,264
2024-04-10 14:00:00,West,user_17,64,Other,Low,Online,Google Ads,google_ads_01,42.55234741378864,816.4289730290683,7411,410,0.05148313686383861,0.3545387289521323,promo_y,4719,0.10401498911218401,0.5369409061447266,0.18926028962849434,-0.30098725582636243,371
2024-04-10 15:00:00,East,user_38,39,Other,Low,Online,Google Ads,google_ads_01,68.79546234577137,668.5452484892381,7286,931,0.04270508514698739,0.2576667319310899,brand_z,1302,0.16845206543660518,0.21343459377613969,0.4613448842751594,-0.7718084302241333,485
2024-04-10 16:00:00,Central,user_24,40,M,Medium,Online,Google Ads,google_ads_01,68.38269028409735,527.8347705214281,2165,990,0.015893046549090663,0.6763495114522992,promo_y,1986,0.12106163709122413,0.38186924612152395,0.8200638718292436,-0.6975063425301309,433
2024-04-10 17:00:00,East,user_69,19,Other,Medium,Online,Google Ads,google_ads_01,80.1918332885857,365.24217928226744,868,485,0.012502350862677933,0.6581578499967946,product_x,5440,0.1839481898576493,0.7322028761854944,0.28363207116600897,-0.5493661400975298,133
2024-04-10 18:00:00,East,user_98,44,M,Medium,Online,Google Ads,google_ads_01,73.71945046145802,878.4285354049772,5590,711,0.1482811345630444,0.3912816688987465,product_x,5909,0.04401768294558575,0.29597679401029936,0.5995764543720576,-0.498066677319404,210
2024-04-10 19:00:00,East,user_70,59,M,Low,Online,Google Ads,google_ads_01,322.23299867759124,398.52065634840903,6745,643,0.06988823872302072,0.8656044935752871,brand_z,4072,0.2643392975450525,0.5747170920168141,0.7597641664267073,0.7012321156822756,59
2024-04-10 20:00:00,East,user_86,19,F,High,Online,Google Ads,google_ads_01,95.03064177757669,818.4334450768613,5183,567,0.06380573060235543,0.3057405242466302,brand_z,4124,0.043130156160185305,0.35064131041206625,0.6543869052341611,0.12244557656504984,427
2024-04-10 21:00:00,West,user_11,43,Other,Low,Online,Google Ads,google_ads_01,176.10530524531228,444.74355948451625,5332,585,0.10515061957702976,0.5026343607298214,promo_y,9125,0.40217468883295715,0.2084845422507253,0.26922226115387454,0.04678182274873288,376
2024-04-10 22:00:00,East,user_16,34,M,High,Online,Google Ads,google_ads_01,448.9102629034759,383.1749851306585,5897,139,0.04055554430110898,0.8605311441173191,brand_z,4291,0.12451892013611217,0.368841020319679,0.41984611181716547,-0.7704622562615651,394
2024-04-10 23:00:00,East,user_97,57,M,Low,Online,Google Ads,google_ads_01,239.6110119301218,468.0529878129104,9238,831,0.14299456575303154,0.4938091218482856,brand_z,5033,0.2746058381562102,0.8831116284370377,0.8054126060368575,0.7202793866988699,449
2024-04-11 00:00:00,East,user_73,50,Other,High,Online,Google Ads,google_ads_01,335.44108056790844,308.36409542250067,5026,372,0.12008830201817727,0.6469681633648598,product_x,6105,0.44123875290511455,0.7610759783180927,0.598803862718815,0.44562860641696744,430
2024-04-11 01:00:00,West,user_59,26,F,Low,Online,Google Ads,google_ads_01,90.29833624480676,750.1332863744886,6116,714,0.02251754032371633,0.47831607857395597,product_x,1703,0.32892991083312517,0.8717036510247234,0.10470665218862146,-0.8646632761999968,363
2024-04-11 02:00:00,East,user_70,60,F,Medium,Online,Google Ads,google_ads_01,100.18306431029204,507.6931861915544,3435,828,0.06846130860988996,0.391950641644069,promo_y,9133,0.2711493154101543,0.5414978307484537,0.7848916840252844,0.41567019445953735,363
2024-04-11 03:00:00,East,user_80,56,M,Low,Online,Google Ads,google_ads_01,25.229965051907037,239.89056819534912,8138,702,0.13307656305870305,0.8887843535718798,brand_z,1574,0.16892353902653404,0.2768153390742525,0.13178021944621518,0.08707643468529214,456
2024-04-11 04:00:00,West,user_93,46,Other,High,Online,Google Ads,google_ads_01,88.62285622072145,900.5788275418228,4973,301,0.14226248312079742,0.4865338044205301,brand_z,6704,0.173170937398517,0.5835716422815851,0.771160404458109,-0.8365493085064435,212
2024-04-11 05:00:00,West,user_3,59,F,Low,Online,Google Ads,google_ads_01,142.90221782081952,390.0523091594793,1581,380,0.07543621157498175,0.8258694425753941,product_x,8848,0.3380486080471132,0.5180641341919726,0.2822325041487137,-0.08339871694268708,215
2024-04-11 06:00:00,West,user_20,43,Other,Low,Online,Google Ads,google_ads_01,92.62018971698967,548.1173325028487,6405,803,0.09587759448949906,0.36096822412376034,brand_z,6208,0.4971282869983721,0.7910499579177313,0.9622661321074422,-0.030607425739906047,225
2024-04-11 07:00:00,East,user_59,52,Other,Low,Online,Google Ads,google_ads_01,48.90775420974253,907.4073898549015,3551,38,0.03338475245289053,0.3491732928175583,product_x,7924,0.33430120302619554,0.2686578065489712,0.4311466761718761,-0.6684509196734485,469
2024-04-11 08:00:00,West,user_36,42,M,Medium,Online,Google Ads,google_ads_01,64.7147561947974,627.9956159548522,154,158,0.1487636076591767,0.22179385801915796,promo_y,4828,0.2833138745113122,0.5417687959152447,0.3942384547042712,0.8913962940005646,130
2024-04-11 09:00:00,West,user_19,41,F,Low,Online,Google Ads,google_ads_01,233.08549017619924,125.72906030128043,7743,788,0.04243403819368207,0.6561667777631195,product_x,4230,0.3680187500172306,0.30503406528578897,0.23399924529920021,0.6999507429613239,75
2024-04-11 10:00:00,East,user_90,30,M,Medium,Online,Google Ads,google_ads_01,107.1351906108673,940.4338023773404,3562,305,0.14198244837891758,0.4579684406066328,brand_z,1488,0.2379507500190219,0.427273148823042,0.37504379394119336,0.33804467465821664,475
2024-04-11 11:00:00,West,user_67,24,F,Medium,Online,Google Ads,google_ads_01,185.31358121879737,631.4309725407037,932,20,0.10095053085893158,0.805050774887746,promo_y,8114,0.03946974787438475,0.7161499541714598,0.8889856856453805,-0.0754088779987856,285
